keyword,auth,auth_url,time,weibo_link,device,content,tran,comment,goods
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年10月26日 17:46,//weibo.com/5979495016/Mc7eJcR38?refer_flag=1001030103_,暂无,#超斯基信箱# “这个是不是尖锐湿疣呀”这个和前两天说的乳头上那朵小花一样，也是寻常疣，不是尖锐湿疣。寻常疣也是HPV感染引起的，是嗜皮肤型的HPV，偏好感染皮肤，比如跖疣、寻常疣、扁平疣等。HPV 1、2和4型与跖疣和寻常疣相关。扁平疣最常由HPV 3型和10型引起。寻常疣外观也可呈菜花状、乳头 ​  展开c,22,799,11458
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年10月27日 11:34,//weibo.com/5979495016/Mceegl8Jl?refer_flag=1001030103_,暂无,#超斯基信箱# “想问下舍友查出菜花，但是我们同床睡过一段时间（直的），无杏接触，有穿睡衣裤，但是盖同一条被子，想问下被传染的几率大吗？”如果真的和舍友只是睡在同一张床、盖同一张被子，没有杏接触、穿着睡衣裤，这种情况HPV病毒想下手也没有可乘之唧。 ​,19,505,9267
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年10月27日 14:56,//weibo.com/5979495016/Mcfyogk2M?refer_flag=1001030103_,暂无,#超斯基信箱# “SHE精很近怎么办？”怎么说呢，很少有人提出这类问题，其实大多数人看不到自己能SHE多远。不过倒是有不少人会感觉自己SHE精无力，或者是流出来而不是SHE出来。这种原因有很多，有生理性的，也有病理性的。前者比如杏生活太频繁或者体力不足，一段时间内多次杏生活，控制SHE精的肌 ​  展开c,22,851,5507
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年10月27日 21:58,//weibo.com/5979495016/Mcijqxmed?refer_flag=1001030103_,暂无,#超斯基信箱# “每次doi前男朋友都会看一些女的黑丝袜/网站照片看一会才可以跟我做……这个是有什么杏功能障碍吗？”看来经过半年时间，投稿者的这个问题还是没有得到解决。丁丁的葧起需要血管、神经、激素和心理系统的相互作用。一般来说，葧起的时候要依靠一定的“启动措施”，也就是杏刺激，比 ​  展开c,36,1293,30726
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年10月28日 18:15,//weibo.com/5979495016/McqhEvFud?refer_flag=1001030103_,暂无,#超斯基信箱# “我和男朋友 21号内she吃药了23号又内she吃药了，我想着一年只能吃两次，就同意了。但是吃完药我才知道不可以吃的这么频繁……我现在很害怕，请问我大概什么时候会撤退性出血啊”紧急避孕是在无保护杏蕉或者察觉避孕失败后72小时内，为防止意外妊娠而采取的紧急补救措施。它是一种 ​  展开c,75,1322,33068
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年10月30日 12:21,//weibo.com/5979495016/McGOF3SDo?refer_flag=1001030103_,暂无,#超斯基信箱# “我和我男朋友两个月不见，见面三天做了十几次，后面都不敢贴贴了，一抱住他就y，这样正常吗？我已经开始小肚子底下疼了”对男生来说，心因性葧起常见于男性早期杏活动期，反射性葧起则在男性成熟期占主导地位。通俗点说，年轻的时候只需要看一看想一想就能瞬间翘的老高，年纪大大它自 ​  展开c,219,2742,45104
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年10月31日 12:29,//weibo.com/5979495016/McQiwfd6o?refer_flag=1001030103_,暂无,#超斯基信箱# “男朋友刚和我在一起的第一年他那方面很好，经常一天3次，SHE出来的也是乳白的很浓。但是今年好像虛了很多，体力不太行，下面也不持久，SHE出来的很稀，而且有点透明，他是咋的了？”正常情况下米青液为均质、灰白色的外观，当然，有时候也会是淡黄色的。如果经常出现米青液比较稀而 ​  展开c,23,839,10005
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年10月31日 13:29,//weibo.com/5979495016/McQH1D84u?refer_flag=1001030103_,暂无,#超斯基信箱# “请问（这种情况）会被传染性病吗？”看了一下过程，在每次接触前都有戴安全帽，中途退出再次重新开始也有更换安全帽，最后检查了每个安全帽都没有破损，理论上来说这种情况感染的风险不高。不过，还有一个问题，开始前只检测了HIV，如果对方存在尖锐湿疣，在安全帽未覆盖的地方HPV ​  展开c,57,1046,20433
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月01日 12:56,//weibo.com/5979495016/McZTRkNRY?refer_flag=1001030103_,暂无,#超斯基信箱# “这个是尖锐湿疣吗？”从图片来看考虑是尖锐湿疣。一般来说，杏行为是肛门生直器HPV感染的主要危险因素（包括仅有皮肤接触的情况），至于有没有过肛蕉和一些高危杏生活，如何长在这里的，医生也不知道啥时候长的以及通过什么途径长的，只能建议尽快到公立医院皮肤性病科就诊。在治 ​  展开c,13,1142,16824
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月01日 17:00,//weibo.com/5979495016/Md1uQ8KvA?refer_flag=1001030103_,暂无,#超斯基信箱# “拉屎的时候没带纸从垃圾桶里找出来一点看上去没那么脏的浅擦了一下屁股会得菜花吗？”这个问题……怎么说呢，就是吧……如果那张“看上去没那么脏”的纸上没有病原体，一般不会感染。同时，还要看垃圾桶里的纸在那里晾了多久了……不行咱在口袋里随时放一小包面巾纸，以备不时之需 ​  展开c,65,1217,15144
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月01日 21:27,//weibo.com/5979495016/Md3ff6KpX?refer_flag=1001030103_,暂无,#超斯基信箱# “我男朋友每次进去10秒左右就無了，最长一次大概30秒左右，他说如果第二次时间会长点，但是应该也不会很长吧。有建议他去看下医生他不愿意，他其他都挺好就这个点我有点介意，咋办许医生”如果每次或者经常不到一分钟，对射经的控制力下降而且因为枣蟹出现一些负面情绪，考虑是原发性 ​  展开c,76,1919,30668
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月02日 12:27,//weibo.com/5979495016/Md98Je0A8?refer_flag=1001030103_,暂无,#超斯基信箱# “这是菜花吗？”有些发来的图不是很清楚，不是离得太远就是没有对焦。这张放大后图三这个位置比较可疑，考虑尖锐湿疣的可能。旁边还有几个系带旁丘疹。多个问题同时存在的情况会比较有迷惑性，让人放松警惕，从而延误治疗并造成传播。建议到医院皮肤性病科进一步诊疗。一般来说，如 ​  展开c,8,688,8379
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月03日 12:33,//weibo.com/5979495016/MdiBC5l3L?refer_flag=1001030103_,暂无,#超斯基信箱# 葧起的丁丁可以支撑住整个人的重量吗？放心吧，没有谁有这种本领。全身重量压在这几平方厘米上，压强得多大啊，没有人的丁丁可以承受这么大的力量。退一万步讲，即便丁丁能撑住，人体的重心也不会平衡到让身体完全平行于地面的。可以说是一眼假了 ​,12,538,4784
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月04日 11:59,//weibo.com/5979495016/MdrOwcMjy?refer_flag=1001030103_,暂无,#超斯基信箱# “女性的银道深度及直径真能通过嘴看出来吗？”看了一下这个聊天记录，内容涉及了很多方面，不过通篇都在瞎扯蛋，胡说八道，完全不可信。 ​,817,2822,110447
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月04日 19:19,//weibo.com/5979495016/MduGUqvn9?refer_flag=1001030103_,暂无,#超斯基信箱# “刚看了个岛国gv，是不是尖尖？”图片放大后不是特别清楚，从外观来看应该是尖锐湿疣了。曾有研究数据显示，在发生男男杏行为（MSM）中，钢门HPV感染率高达73%。即便戴了安全帽，在安全帽未覆盖的地方HPV有可能传播造成钢蕉接受方的钢周感染。如果接受方钢周存在疣体，也会传播给进入 ​  展开c,45,1801,21690
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月05日 13:59,//weibo.com/5979495016/MdC1t12Z2?refer_flag=1001030103_,暂无,#超斯基信箱# “替男朋友问问‘我的米青液怎么有果冻一样’”？正常情况下，米青液在SHE出后立即形成典型的半透明凝胶状，室温下在数分钟内，米青液开始液化（变稀），最后变成均匀的水样物，只看到很小的凝块。室温下米青液一般在15分钟内通常都能完全液化，很少超过60分钟。如果液化时间超过60分 ​  展开c,7,448,1940
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月05日 13:11,//weibo.com/5979495016/MdBIaeaRI?refer_flag=1001030103_,暂无,#超斯基信箱# “我想知道我男朋友跟我说他十四厘米是不是骗人啊，这个长度从哪里开始算哇？”丁丁测量时应当使用硬尺的一端用力顶住耻骨联合部（丁丁根部的一块硬骨头），尽量压缩皮下脂肪层，另一端以丁丁头上的那个“口”为基准，所得到的数字就是丁丁常态下的长度。要从丁丁上面量，而不是下面 ​  展开c,119,1734,21922
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月06日 12:36,//weibo.com/5979495016/MdKUkywFy?refer_flag=1001030103_,暂无,#超斯基信箱# “请问这个是尖锐湿疣吗？”目前来看这个是尖锐湿疣，长在了系带上，建议尽快到公立医院皮肤性病科或者泌尿外科就诊。尖锐湿疣可以为细小淡红色丘疹，增大后呈乳头样、鸡冠状或菜花样突起，表面凹凸不平，湿润柔软，根部常有蒂。这个看上去还有点像佛手螺。 ​,5,492,7262
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月06日 15:31,//weibo.com/5979495016/MdM3lacmW?refer_flag=1001030103_,暂无,#超斯基信箱# “我目前21，从小学开始有手y习惯，感觉我上初中时也就是15岁时的丁丁最粗最长，感觉葧起来能有二十多厘米，目前的长度与围度明显不如初中，葧起来有十五厘米，这是正常的吗？”正常。因为“感觉”是相当不靠谱的，六年前“感觉葧起来能有二十多厘米”，要么存在记忆偏差，要么是这个 ​  展开c,35,994,16751
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月07日 13:01,//weibo.com/5979495016/MdUuXkQcq?refer_flag=1001030103_,暂无,#超斯基信箱# “国外地铁看到的，这是jy吗？”这应该不是滴的酸奶，从外观和液滴的分布情况来看，考虑可能是米青液。不过这个量比较少，有可能是多次这样做了。出门在外要多加小心。 ​,46,1007,13860
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月07日 14:38,//weibo.com/5979495016/MdV8uq6u9?refer_flag=1001030103_,暂无,#超斯基信箱# “蛋蛋被刺穿了以后还能葧起吗或者说可以换一个蛋吗？”很多人发来这个新闻，怎么说呢，几天前我就看到了，不过觉得可能有些人不太能接受，就没解释。问的人多了，就说一下吧。蛋蛋的位置相对比较隐蔽，一般受外力击打时很少会伤及蛋蛋，除非是以蛋蛋为目标的暴力击打。蛋蛋又是脆弱 ​  展开c,54,995,8708
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月07日 20:53,//weibo.com/5979495016/MdXADrSHw?refer_flag=1001030103_,暂无,#超斯基信箱# “请问这是什么呀？毛囊炎吗？红色小痘痘”这个“红色小痘痘”不是毛囊炎，也不是尖锐湿疣，它是传染性软疣，俗称“水瘊子”，是传染性软疣病毒（MCV）感染所致的。成年人的传染性软疣通常是通过杏行为传染，多见于外生直器，臀部、下腹部、耻骨部及大腿内侧区也可出现。当然，如果有 ​  展开c,45,750,3336
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月08日 14:10,//weibo.com/5979495016/Me4nCAxqS?refer_flag=1001030103_,暂无,#超斯基信箱# “这个会不会是菜花啊？越看越像我好慌，和谈了半个月的前任分手两个月，这两个月洗澡才发现多出来一点肉，我没在意以为是卷起来了”从图片可以看到菜花状的疣体，长得也不小了，建议尽快到公立医院皮肤性病科就诊治疗。另外，杏伴侣最好也去检查一下。HPV6和11型是引起尖锐湿疣的主 ​  展开c,22,1236,28607
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月08日 18:23,//weibo.com/5979495016/Me62gAaDw?refer_flag=1001030103_,暂无,#超斯基信箱# “男生一个🥚和两个🥚差别大吗？”不大，差了10-20克。,41,1009,5140
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月09日 13:16,//weibo.com/5979495016/MedrVhVx3?refer_flag=1001030103_,暂无,#超斯基信箱# “这个是珍珠疹还是菜花？”从图片里的形状来看，考虑是尖锐湿疣。建议尽快到医院就诊。丁丁珍珠状丘疹，好发于冠状沟，常有包皮过长，与局部刺激有一定关系，没有传染性，颗粒表面光滑，呈串状分布，一般不需要治疗。而尖尖是HPV感染，多呈乳头状、菜花状等，会传染，HPV检查是阳 ​  展开c,5,504,6095
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月09日 16:33,//weibo.com/5979495016/MeeJQryAt?refer_flag=1001030103_,暂无,#超斯基信箱# “杏欲是真的能靠理智压下去的嘛？男朋友说在没到最后阶段不想伤害我”只要够理智，就能控制住自己的欲望。 ​,82,1001,23367
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月09日 19:40,//weibo.com/5979495016/MefY3AYej?refer_flag=1001030103_,暂无,#超斯基信箱# “如果遇到这种事，该不该去管？”这个问题，大家怎么看？ ​,44,826,15528
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月10日 11:13,//weibo.com/5979495016/Mem4uAu5r?refer_flag=1001030103_,暂无,#超斯基信箱# “（屁股上）这属于啥啊？”这个是寻常疣，不是尖锐湿疣，不是杏病。虽然这也是菜花状的，位于屁股上（不是钢周）。寻常疣也是HPV感染引起的，是嗜皮肤型的HPV，偏好感染皮肤，比如寻常疣、扁平疣、跖疣等。HPV 1、2和4型与寻常疣和跖疣相关。扁平疣最常由HPV 3型和10型引起。不过 ​  展开c,13,720,10819
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月10日 12:41,//weibo.com/5979495016/MemEgdqOd?refer_flag=1001030103_,暂无,#超斯基信箱# “请问精子能在手上存活多久啊？干燥的手上，10°C左右，因为前几天摸了一下男朋友湿了的裤裆，没有及时洗手，有点担心会不会怀孕”精子在体外存活的时间根据不同的环境和温度等条件时间有所不同，从几分钟到几十分钟不等。不过根据这里叙述的情况，如果只是摸了一下男朋友湿了的裤裆， ​  展开c,35,587,16102
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月10日 20:33,//weibo.com/5979495016/MepK9nOwp?refer_flag=1001030103_,暂无,#超斯基信箱# “请问男生也会有大姨夫吗？我男朋友每个月都会有那么几天干啥都没劲儿，doi也很费力，担心是不正常情況啊。原来一do就是一晚上三四次，而且每次30 40分钟都可以。最近这几天虚的不行，天天想睡觉，晨bo也没那么硬了，do的时候也有点力不从心。我好害怕是我给他榨坏。。。”怎么说呢， ​  展开c,28,808,7360
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月12日 20:51,//weibo.com/5979495016/MeIIixhNm?refer_flag=1001030103_,暂无,#超斯基信箱# “为什么男朋友亲亲就硬了？”对男生来说，心因性葧起常见于男性早期杏活动期，反射性葧起则在男性成熟期占主导地位。通俗点说，年轻的时候只需要看一看想一想就能瞬间翘的老高，年纪大大它自己起不来了就得摸一摸才能翘起来。一般而言，在接收到比如视觉、听觉、触觉等方面的杏刺激 ​  展开c,71,1466,18740
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月13日 11:57,//weibo.com/5979495016/MeODOhYcs?refer_flag=1001030103_,暂无,#超斯基信箱# “男朋友让我帮他口我拒绝了然后他的那个透明液体碰到我的嘴唇上，我用纸巾擦了之后还用水洗了一下，后面和男友亲亲了，男友又tian了我的下面，这样会怀孕吗？因为听说那个液体还是有少量精子的，怕洗不干净有残留”不会。即便尿道球腺液可能存在少量精子，经过擦拭-水洗-和男友亲嘴- ​  展开c,139,1838,44890
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月13日 14:57,//weibo.com/5979495016/MePP1AyNc?refer_flag=1001030103_,暂无,#超斯基信箱# “我不理解，医生，这个人这么灌真的不会死吗？”怎么说呢，我也不太理解……肠道虽然有一定的弹性，但容量也是有限的，往里面灌注大量的水可能导致肠道破裂等并发症，严重时会威胁生命。不论为了什么目的，都建议不要随便自行灌肠。 ​,73,2116,28493
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月13日 19:08,//weibo.com/5979495016/MeRt7n0kO?refer_flag=1001030103_,暂无,#超斯基信箱# “洗一次头掉这么多头发正常吗”很多人洗完头可能会发现自己掉了一大把头发。我们的头发有生长也有脱落，正常情况下每天有50-150根休止期毛发会脱落。如果想知道自己有没有活动性脱发，可以试试头发牵拉试验，具体做法：捏住50-60根头发的头皮端，从近端向远端拉拽，如果有超过6根毛 ​  展开c,83,1017,5155
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月14日 11:16,//weibo.com/5979495016/MeXNYdiIT?refer_flag=1001030103_,暂无,#超斯基信箱# “我室友说我也太把她们当外人了，连波波都不给她们看，请问我该怎么回答呢？”不想给舍友看自己的身体这很正常，毕竟是比较隐私的部位，可以婉拒或者直接拒绝。帮她问问大家，如果你遇到这个问题，会怎么回答？ ​,25,763,11497
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月14日 22:01,//weibo.com/5979495016/Mf21sF5OA?refer_flag=1001030103_,暂无,#超斯基信箱# “16岁十秒怎么办啊”紫薇时间不代表啪啊啪时间，也不能诊断枣蟹。不过十秒确实有点快了，可以试着降低一下自我刺激强度，如果在有杏刺激时完全无法控制蛇精，可以到医院就诊或者通过问诊平台找我详聊。,15,944,14966
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月15日 12:15,//weibo.com/5979495016/Mf7CujUlG?refer_flag=1001030103_,暂无,#超斯基信箱# “我男朋友PC了。他跟我讲工作不顺利心情不好，就想找按摩店放松一下，去的时候知道是不正规的，最后精虫上脑没忍住，男生有这个说法吗？我想了很久类似于女生减肥暴食的心态吧，去超市买很多东西。心里告诉自己，只是买一下囤着不吃。最后看着忍不住就冲动吃下去了”。孔子曰，防祸于 ​  展开c,636,3133,84923
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月15日 13:50,//weibo.com/5979495016/Mf8eTjXZ7?refer_flag=1001030103_,暂无,#超斯基信箱# “我想知道，这个是不是呢？应该不是珍珠丘疹，因为这两个小点点长在G头的下1厘米处。如果是尖锐湿疣，会自愈的吗？从图片来看考虑是尖锐湿疣。这个比较小，也很隐蔽，不容易被发现。正是因为这样，很多人在出现尖锐湿疣时没注意到，没及时治疗，又通过无保护的杏接触传播给其他人。 ​  展开c,12,694,9670
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月16日 11:34,//weibo.com/5979495016/MfgMflucW?refer_flag=1001030103_,暂无,#超斯基信箱# “这是什么，好怕是梅毒呀，感觉这是是最近才长起来的。这是长在了脚上。因为之前有过不安全的性行为，只是口过他，没有别的行为，我觉得不太可能到脚上，但还是好担心……我真的得了梅毒了，男朋友知道了，他怀疑我和很多人上过床……怎么办，怎么让我男朋友彻底原谅我呀？”皮疹是二 ​  展开c,42,931,21565
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月17日 13:14,//weibo.com/5979495016/MfqRm4Jho?refer_flag=1001030103_,暂无,#超斯基信箱# 突然好多人发来私信，问我这是什么情况。看了一下这是19年的消息了，视频真假、视频与文字是否有关无从考证。至于是人为因素放置的还是未注意清洁卫生自己长的，也不能判断。这里找到几篇关于尿道/yin道蝇蛆病的文章，供大家参考（图7-图9）。蝇蛆病比较少见，感染方式主要有以下几 ​  展开c,77,2899,21149
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月17日 18:53,//weibo.com/5979495016/Mft4OlN7z?refer_flag=1001030103_,暂无,#超斯基信箱# “我跟男朋友do的时候他最后会SHE在我肚子上 （全程带套了的，只是 SHE的时候脱掉然后SHE在肚子上），然后我想去洗澡他不让，说纸擦不干净所有的精子，害怕洗了澡到时候精子会顺着水流进入yin道导致怀孕，我觉得这个可能性几近于无，但是也有点害怕，毕竟怀孕的后果得我自己承担。所以想 ​  展开c,88,1226,33997
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月18日 11:19,//weibo.com/5979495016/MfzxeryYM?refer_flag=1001030103_,暂无,#超斯基信箱# “之前看到女朋友腿叉开，能看到yd口是开的，这难道不是处了？？”腿岔开能看到张开的不一定银道口，大部分情况是大小yin唇。而且张不张开口与是不是处女没有什么直接关系。除非你是专科医生，做体检的时候可以看到，否则不能从外面看到的情况进行判断。无论如何，处女与非处，很重要 ​  展开c,180,1926,87459
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月18日 12:29,//weibo.com/5979495016/MfzZs22wx?refer_flag=1001030103_,暂无,#超斯基信箱# “看到有人说拿钢丝球摩擦鬼头可以延时是真的嘛”假的，别信。把鬼头摩擦的血呲呼啦的，它也延不了时。 ​,31,587,11797
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月18日 17:13,//weibo.com/5979495016/MfBQE5GPa?refer_flag=1001030103_,暂无,#超斯基信箱# “麻烦看看这个是菜花吗，摸起来有点小疙瘩。之前肛肠科看过有痔疮和肛乳头肿大。也去皮肤科看过说不是，但是那个医生之前有点嫌弃看肛门，我感觉他没有检查仔细”图片放大后不是很清楚，有看到钢周那个尖尖的有点像尖锐湿疣，不过确实太小了，建议面诊。如果当地医生已经诊断，以面诊 ​  展开c,11,447,6454
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月18日 22:04,//weibo.com/5979495016/MfDKH8fUf?refer_flag=1001030103_,暂无,#超斯基信箱# “困扰了我们一个宿舍的问题就是一些片里的女演员真的会被弄出来很多水（我也不知道是什么，就是泛指一种体液叭） 多的把毯子都弄很湿，这个量是真实的嘛？还有那个体液是什么啊？”如果特指片里女演员在特定条件下喷出的大量液体，那个基本上都是提前憋好的尿，可能是人为排出也可能因 ​  展开c,132,2589,22770
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月19日 15:02,//weibo.com/5979495016/MfKqa0VIs?refer_flag=1001030103_,暂无,#超斯基信箱# “这种朋友怎么劝？” ​,81,1274,33253
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月19日 17:32,//weibo.com/5979495016/MfLoKwMEx?refer_flag=1001030103_,暂无,#超斯基信箱# “yj多粗才是正常指标啊？去看过医生医生说正常，但是我爸说我的比较小，请问能科普一下嘛？如果葧起直径在2.5cm的话，算正常吗？”关于粗度的问题，有研究显示，成年人丁丁平时周长约为7-12cm，平均9.4cm，葧起时的周长大概在8-14cm，平均10.8cm。直径的话一般是在3-4cm左右，不过基本 ​  展开c,71,1973,12714
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月20日 21:10,//weibo.com/5979495016/MfWfVkuw8?refer_flag=1001030103_,暂无,#超斯基信箱# “假设男友是健康的那么用唾液润滑有风险吗？他说唾液杀菌消毒啥的没关系，中途经常用唾液”很多人跟着电影里学的，喜欢在来感觉之后不等充分润滑就着急开始，吐口口水抹上去来润滑。其实那点儿唾液润滑的作用不大，也没有消毒作用。如果身体健康，一般没什么太大风险，就是可能让人感 ​  展开c,31,744,14033
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月21日 11:24,//weibo.com/5979495016/Mg1QF162V?refer_flag=1001030103_,暂无,#超斯基信箱# “真的有人喜欢喝尿啊？”杏癖这玩意儿很难说的，前段时间还有人说想要吃别人的“黄金” ​,24,1284,9387
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月21日 12:43,//weibo.com/5979495016/Mg2my4RVF?refer_flag=1001030103_,暂无,#超斯基信箱# “医生能帮忙看下这是什么东西吗？只有跟男朋友有杏生活 并且hpv的检查是全阴性，只是白带有点多然后附件有炎症。可是完全没有混乱的杏生活，平时很注意卫生的，这也有可能会感染尖锐湿疣吗？男朋友也是健康的，并没有尖锐湿疣并且杏生活都带安全帽了”从图片来看，这是尖锐湿疣，长了 ​  展开c,74,1930,32830
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月21日 21:33,//weibo.com/5979495016/Mg5PHd9HI?refer_flag=1001030103_,暂无,#超斯基信箱# “男性是不是不能给女性咬（之前听人说口腔里细菌太多了）。但是从来没见过相关知识/科普，就还是有点疑惑”口腔中有细菌，下面也有细菌。即便清洗干净，银道内也有以乳杆菌为主的由多种厌氧菌和需氧菌构成正常菌群。如果存在一些病毒、梅毒螺旋体、淋球菌等病原微生物，在口的时候有 ​  展开c,72,1710,14192
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月22日 12:07,//weibo.com/5979495016/MgbyspCeo?refer_flag=1001030103_,暂无,#超斯基信箱# “昨天晚上技师用手抹了油给我手y会感染尖锐湿疣吗？”一般来说，商业手部运动感染杏病的可能不是太大（风险不大不代表没有风险，也不是做这件事的理由）。如果前面那位顾客丁上存在病原体，技师在前一场手部运动结束后没有洗手，有可能把新鲜热乎的病原体带到了下一位顾客的丁上，人 ​  展开c,115,1345,46686
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月22日 19:49,//weibo.com/5979495016/MgezVCymt?refer_flag=1001030103_,暂无,#超斯基信箱# “我和我男朋友都是第一次就挺紧张挺不舒服。之后我放轻松了一些，但他刚进入就想s，就不到一分钟那种，他说他紧张。之后那一个月也有过好几次，但他还是每次刚进入就想s，说是G头那里感觉很刺激，来回抽一下就受不了，这不能用紧张解释了。我想知道这可能是什么引起的，会是枣蟹吗，我该 ​  展开c,26,1232,22336
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月23日 11:55,//weibo.com/5979495016/MgkU4aEiF?refer_flag=1001030103_,暂无,#超斯基信箱# “男朋友现在绿帽情结很严重，老是想我跟别人男做，我没同意，可是他的杏欲越来越强，什么yin乱，户外活动，还有稍微看到好看的女生就会意yin，有杏冲动……这种情况怎么办啊？”怎么说呢，目前大致有三个选项：离开、带他去看医生、接受他的要求。至于怎样选择，决定权在你手上。 ​,102,1761,45030
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月23日 18:54,//weibo.com/5979495016/MgnEe8WgV?refer_flag=1001030103_,暂无,#超斯基信箱# “我想问一下做a超过半个小时，一晚做三次左右在人群中算什么水平了？”不要自鸣得意，也无需妄自菲薄。 ​,58,1085,27804
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年11月24日 16:15,//weibo.com/5979495016/Mgw292HEB?refer_flag=1001030103_,暂无,#超斯基信箱# “男朋友比我大十岁，说自己一把年纪也是过来人了，发生关系的时候总是拿年纪和过来人说自己能控制住自己当借口提要求不想带套了，想问问到了一定年纪男人真有说不 SHE就不SHE控制住自己本领吗？”怎么说呢，能不能控制住不SHE不在于年纪大小，一把年纪的人枣蟹的也有一大把。就算能控 ​  展开c,46,1069,32309
